Dep_ID,Video_ID,Response_Video,Group_Size,Loom_Speed,Site,Site_Rep,Trial_Event,Fish_ID,Species,Size,Response_Present,Responseframe_LF,Responseframe_cam3,After_FR,Response_Rank,Response_Category,Speed,Closest_Coral,Distance_to_Coral,X_Coral,Y_Coral,Z_Coral,Distance_to_Stimulus,Neighbor_Proximity,Stimulus_Side,NAS,N,Orientation_Angle,Viewing_Angle,Response_Binary
5,169,No,13,2.0,1,4,24,6,BicolorDamselfish,28.557122386832443,No,,,,,NRL_nr,,1.0,136.87214736495557,401.0324306979311,-747.3808471556782,2629.6962189866103,1709.6416256591,50.18942783209933,L,42.85170524925274,5.516986846158943,169.22799187764306,39.01700947204765,0
5,169,No,13,2.0,1,4,24,7,BicolorDamselfish,56.6136037328913,No,,,,,NRL_nr,,1.0,131.26154292510162,523.0226387589687,-689.895950815394,2574.521156907941,1679.235172865992,73.97265338401907,L,52.776881746399425,21.58393693005962,148.10275552996097,42.67174498457313,0
5,169,No,13,2.0,1,4,24,10,BicolorDamselfish,45.851346349073985,No,,,,,NRL_nr,,1.0,340.2052247862181,-139.3174841388094,-262.68197027689143,2485.508384248663,668.0702492199348,18.69591457882049,L,31.322759944922,22.456076027179968,37.65841868474295,43.5808155327365,0
5,169,No,13,2.0,1,4,24,11,BicolorDamselfish,42.32633973224586,No,,,,,NRL_nr,,1.0,233.23100206593045,795.9667704141468,-555.02865412903,2596.276323706178,1841.6968134188453,71.13581047552415,L,64.70753088109497,48.873538774658634,106.19512257621396,54.04867963639509,0
5,169,No,13,2.0,1,4,24,12,BicolorDamselfish,48.7347827487614,No,,,,,NRL_nr,,1.0,256.71084352072074,667.3786405559017,-665.8093420066849,2583.3178150218173,1758.6847264247715,66.45171930726899,R,55.992390959404545,31.7756311124732,8.439323314787254,44.29925183365251,0
5,170,No,14,6.0,1,4,25,1,BicolorDamselfish,38.793083689816925,No,,,,,NRL_nr,,1.0,29.480267157848058,21.294711355064297,-313.919938585302,2435.228647065965,1042.676462806918,40.62206879662897,R,39.30195608440805,11.436686041573616,118.31128319392184,45.21033538037649,0
5,170,No,14,6.0,1,4,25,2,BrownChromis,49.93765749312342,No,,,,,NRL_nr,,1.0,661.4121041751952,481.224804937111,-427.9934721856003,2423.010670717526,1397.162056169633,29.80075709395155,L,33.20686905647919,22.506999666372135,157.91870300068726,41.1107639816895,0
5,170,No,14,6.0,1,4,25,4,BrownChromis,44.63984795383955,No,,,,,NRL_nr,,1.0,680.3250045415749,75.38398513642134,-343.3331618305566,2435.2898268008344,974.0461916017488,26.663637670297565,R,32.00345681594626,3.4601091954449608,67.82471331709452,27.688668950147576,0
5,170,No,14,6.0,1,4,25,6,BicolorDamselfish,43.36539816402875,No,,,,,NRL_nr,,1.0,321.4783193531523,42.158438164250185,-555.2159771503343,2478.238892320951,1177.9876847248654,56.457135000641934,R,47.6233010065307,47.6233010065307,129.20213696919072,25.9894389095016,0
5,170,No,14,6.0,1,4,25,7,BicolorDamselfish,52.610638787976264,No,,,,,NRL_nr,,1.0,163.5653698240097,187.21350442452663,-675.0153531140255,2501.8337098871284,1479.4508076980337,72.28849775098753,R,50.39447959810264,50.39447959810264,111.16863018305632,33.47116026813641,0
5,170,No,14,6.0,1,4,25,8,BicolorDamselfish,60.18765010262574,No,,,,,NRL_nr,,1.0,247.9563909456974,536.0415594522292,-673.3874375080263,2563.045308433644,1680.6800860709675,53.9527733774482,L,33.56400203344555,23.690443218950374,146.25554315879168,41.07129495341554,0
5,170,No,14,6.0,1,4,25,11,BicolorDamselfish,30.3080636999498,No,,,,,NRL_nr,,1.0,55.34312650532941,274.8636826053123,-729.0201837760361,2644.419425296497,1601.6672927955567,155.4186236837296,L,58.19733278695678,32.86101877673715,75.37152515456025,40.14937687909566,0
5,170,No,14,6.0,1,4,25,12,BicolorDamselfish,24.6208498020394,No,,,,,NRL_nr,,1.0,91.1526842140112,352.9587608734521,-753.6057235141747,2684.2841342634715,1694.2347989680018,148.8189221711017,R,49.19403157736691,40.34114027259245,73.92198265024962,40.42105572378857,0
5,170,No,14,6.0,1,4,25,13,BicolorDamselfish,51.270688097673656,No,,,,,NRL_nr,,1.0,222.5329093560991,152.694071570201,-477.4685547248475,2452.5933714690905,1163.4958912510665,70.52833872247722,R,54.809726301174166,19.865181864551367,99.37149071780718,36.2876511459205,0
5,170,No,14,6.0,1,4,25,14,BicolorDamselfish,21.97903765284935,No,,,,,NRL_nr,,1.0,3.321043165696975,546.2026296862749,-582.7174857372679,2565.3176847342665,1601.7655951694564,56.97336228772444,L,45.06752990102559,38.910914076576255,163.26019424683793,49.02226250588128,0
5,172,No,10,2.0,1,4,26,1,BicolorDamselfish,56.49385946029916,No,,,,,NRL_nr,,1.0,83.2384037203762,378.2946838484429,-767.0105324618469,2719.320605160967,1738.8454844246703,12.01100965451921,R,15.649565203229162,8.865640635723679,87.46186427825867,41.50741614055494,0
5,172,No,10,2.0,1,4,26,8,BicolorDamselfish,44.98356780629206,No,,,,,NRL_nr,,1.0,345.76133779848556,857.6529559928676,-658.1920316970574,2700.2763581200406,2121.072420370299,21.282029777462448,R,21.453673830388645,21.453673830388645,60.61630526903567,52.05460608005549,0
5,172,No,10,2.0,1,4,26,9,BicolorDamselfish,49.85272606294562,No,,,,,NRL_nr,,1.0,397.9303738853458,774.1868514609604,-685.5704262891238,2615.956753678845,1942.055068451093,19.254363809254997,R,15.206677770084188,10.033252328382693,108.79327286449012,42.601886374219795,0
5,172,No,10,2.0,1,4,26,10,BicolorDamselfish,23.81181033333233,No,,,,,NRL_nr,,1.0,208.33672468526515,381.5007444408796,-500.194997116437,2442.669871976453,1351.2333835731467,16.951729564442765,R,15.457939570503845,0.3208302032487556,12.527470726457834,42.19357691790755,0
5,173,No,13,4.0,1,4,27,2,BicolorDamselfish,61.37432934078903,No,,,,,NRL_nr,,1.0,207.88752632036204,744.9529202970559,-677.8494087484071,2604.253216456903,1842.3985264797373,20.991789994313887,L,23.75935017708758,23.75935017708758,87.24308193903893,45.78799689290692,0
5,173,No,13,4.0,1,4,27,3,BicolorDamselfish,17.12427873586964,No,,,,,NRL_nr,,1.0,46.663243517052464,18.206504586737548,-642.5462048336855,2530.727176076456,1344.5894507098817,11532.363529838103,R,163.51884131352736,24.13781642416056,127.3747885406132,35.57666924370482,0
5,173,No,13,4.0,1,4,27,5,BicolorDamselfish,60.28904120912766,No,,,,,NRL_nr,,1.0,54.12512000275393,11.206301993171408,-641.4396810933944,2539.6267629124973,1372.2663959684437,380.2697050373953,R,41.538117896713146,14.597803134141143,81.54020931894638,36.39801922888598,0
5,173,No,13,4.0,1,4,27,6,BicolorDamselfish,40.26619230507238,No,,,,,NRL_nr,,1.0,9.765568292305412,-89.77028918374235,-317.63798924387237,2479.0136835655494,1045.8714161744513,26.40587645918751,L,27.115381180800515,11.868665681451455,57.826245528544035,45.355631313926935,0
5,173,No,13,4.0,1,4,27,7,BrownChromis,51.976399483289526,No,,,,,NRL_nr,,1.0,442.98009975262545,461.53016101007154,-271.5365063605204,2383.075779843952,1200.6057759794844,21.953953011541785,L,26.11745247490553,16.472143496607675,61.237265821955674,54.36687849047941,0
